1,1,687.50,206.10,78.80,114.10,1,-1,-1,-1
1,2,705.10,1.00,55.60,156.80,1,-1,-1,-1
1,3,1361.40,566.90,107.00,245.50,1,-1,-1,-1
1,4,1487.00,70.00,55.60,148.50,1,-1,-1,-1
1,5,512.30,141.10,96.10,185.10,1,-1,-1,-1
1,6,1733.40,456.60,76.60,215.10,1,-1,-1,-1
1,7,1033.20,130.80,80.40,186.70,1,-1,-1,-1
1,8,1790.40,204.60,68.80,184.00,1,-1,-1,-1
1,9,1636.20,263.50,65.70,180.60,1,-1,-1,-1
1,10,796.50,147.50,61.10,175.50,1,-1,-1,-1
1,11,286.70,124.70,55.10,170.50,1,-1,-1,-1
1,12,102.00,545.70,86.70,255.00,1,-1,-1,-1
1,13,1198.00,37.60,71.50,113.30,1,-1,-1,-1
1,14,1103.90,209.00,63.60,185.90,1,-1,-1,-1
1,15,372.20,408.60,84.40,244.80,1,-1,-1,-1
1,16,1040.40,1.00,47.90,86.30,1,-1,-1,-1
1,17,221.60,129.20,49.00,163.80,1,-1,-1,-1
1,18,355.50,104.90,54.10,177.20,1,-1,-1,-1
1,19,414.80,93.00,54.80,170.60,1,-1,-1,-1
1,20,870.90,121.30,61.20,178.00,1,-1,-1,-1
1,21,463.10,78.60,55.30,177.10,1,-1,-1,-1
1,22,226.80,395.60,63.70,201.90,1,-1,-1,-1
1,23,1448.70,252.10,55.40,170.60,1,-1,-1,-1
1,24,265.30,363.50,64.20,229.40,1,-1,-1,-1
1,25,908.60,125.10,48.90,167.60,1,-1,-1,-1
1,26,997.00,2.90,49.20,79.20,1,-1,-1,-1
2,1,687.48,206.27,78.44,113.46,1,-1,-1,-1
2,2,704.82,1.00,55.96,156.80,1,-1,-1,-1
2,3,1362.12,567.19,105.45,245.41,1,-1,-1,-1
2,4,1486.90,69.70,55.69,148.41,1,-1,-1,-1
2,5,509.91,140.35,98.01,186.01,1,-1,-1,-1
2,6,1732.51,456.36,76.69,216.46,1,-1,-1,-1
2,7,1033.79,132.87,80.31,186.52,1,-1,-1,-1
2,8,1791.23,205.25,69.53,185.27,1,-1,-1,-1
2,9,1633.86,262.43,66.61,183.15,1,-1,-1,-1
2,10,796.13,147.69,61.74,175.32,1,-1,-1,-1
2,11,286.76,124.65,56.46,171.50,1,-1,-1,-1
2,12,102.08,545.70,86.25,254.91,1,-1,-1,-1
2,13,1197.97,35.67,72.95,116.66,1,-1,-1,-1
2,14,1097.97,210.02,64.05,184.45,1,-1,-1,-1
2,15,373.39,408.03,84.49,245.25,1,-1,-1,-1
2,16,1040.11,0.93,47.99,84.75,1,-1,-1,-1
2,17,222.36,129.15,48.18,162.62,1,-1,-1,-1
2,18,355.97,103.52,53.55,179.65,1,-1,-1,-1
2,19,415.62,92.04,55.35,171.33,1,-1,-1,-1
2,20,871.05,123.08,62.29,175.82,1,-1,-1,-1
2,21,463.41,79.79,53.39,174.92,1,-1,-1,-1
2,22,225.77,392.90,62.88,205.81,1,-1,-1,-1
2,23,1447.92,250.11,55.58,172.60,1,-1,-1,-1
2,24,262.74,364.17,64.65,228.85,1,-1,-1,-1
2,25,911.29,126.77,46.99,162.78,1,-1,-1,-1
3,1,687.57,206.27,78.42,113.62,1,-1,-1,-1
3,2,704.55,1.02,56.03,156.85,1,-1,-1,-1
3,3,1361.87,567.36,105.96,245.12,1,-1,-1,-1
3,4,1486.67,70.05,55.60,148.21,1,-1,-1,-1
3,5,508.52,140.10,98.44,185.62,1,-1,-1,-1
3,6,1731.66,456.49,76.79,215.81,1,-1,-1,-1
3,7,1034.12,133.67,79.92,185.12,1,-1,-1,-1
3,8,1792.63,205.15,68.84,185.57,1,-1,-1,-1
3,9,1633.54,263.50,66.32,185.66,1,-1,-1,-1
3,10,795.76,147.65,62.01,175.41,1,-1,-1,-1
3,11,286.46,125.22,56.24,171.16,1,-1,-1,-1
3,12,102.08,545.26,86.03,254.76,1,-1,-1,-1
3,13,1198.43,36.73,72.40,115.15,1,-1,-1,-1
3,14,1092.49,211.75,66.95,183.18,1,-1,-1,-1
3,15,373.21,407.18,84.50,244.94,1,-1,-1,-1
3,16,1039.11,1.26,48.28,84.25,1,-1,-1,-1
3,17,221.75,128.54,48.14,163.09,1,-1,-1,-1
3,18,355.56,103.27,53.58,179.77,1,-1,-1,-1
3,19,414.99,90.31,55.66,172.75,1,-1,-1,-1
3,20,872.17,124.90,61.91,175.81,1,-1,-1,-1
3,21,464.09,79.32,52.77,174.48,1,-1,-1,-1
3,22,224.45,391.85,62.99,206.04,1,-1,-1,-1
3,23,1446.41,248.95,56.07,173.46,1,-1,-1,-1
3,24,261.10,363.66,64.34,228.83,1,-1,-1,-1
3,25,912.59,127.34,45.94,162.07,1,-1,-1,-1
4,1,687.64,206.35,78.48,113.68,1,-1,-1,-1
4,2,704.38,0.92,56.02,156.60,1,-1,-1,-1
4,3,1361.61,567.26,106.00,245.14,1,-1,-1,-1
4,4,1487.01,69.73,55.67,148.11,1,-1,-1,-1
4,5,510.40,142.64,97.87,184.73,1,-1,-1,-1
4,6,1731.20,455.76,76.66,215.48,1,-1,-1,-1
4,7,1033.94,135.41,80.31,184.29,1,-1,-1,-1
4,8,1793.68,205.26,68.04,185.61,1,-1,-1,-1
4,9,1632.32,261.32,65.95,186.17,1,-1,-1,-1
4,10,795.98,147.73,61.77,175.34,1,-1,-1,-1
4,11,286.32,125.07,56.29,170.75,1,-1,-1,-1
4,12,101.86,545.16,85.96,255.04,1,-1,-1,-1
4,13,1198.55,36.08,73.09,116.22,1,-1,-1,-1
4,14,1087.16,211.84,69.82,183.65,1,-1,-1,-1
4,15,373.26,406.85,84.79,243.48,1,-1,-1,-1
4,16,1039.57,0.80,49.04,83.90,1,-1,-1,-1
4,17,221.18,129.07,48.42,162.76,1,-1,-1,-1
4,18,355.43,104.09,53.55,179.16,1,-1,-1,-1
4,19,415.43,91.21,55.44,171.62,1,-1,-1,-1
4,20,872.74,126.11,61.65,176.04,1,-1,-1,-1
4,21,464.64,78.92,52.12,172.65,1,-1,-1,-1
4,22,222.81,390.95,63.68,206.10,1,-1,-1,-1
4,23,1446.07,248.48,55.72,173.41,1,-1,-1,-1
4,24,258.90,362.91,63.34,227.74,1,-1,-1,-1
4,27,1414.30,196.30,50.20,168.10,1,-1,-1,-1
5,1,687.46,206.28,78.58,113.69,1,-1,-1,-1
5,2,704.37,1.13,55.99,156.75,1,-1,-1,-1
5,3,1361.89,567.52,105.75,245.03,1,-1,-1,-1
5,4,1487.11,69.42,55.67,147.98,1,-1,-1,-1
5,5,509.21,142.60,98.33,185.71,1,-1,-1,-1
5,6,1730.28,455.84,77.10,215.59,1,-1,-1,-1
