1,1,1691.70,383.50,169.90,358.10,1,-1,-1,-1
1,2,257.70,452.00,104.80,258.40,1,-1,-1,-1
1,3,1292.90,461.50,71.10,198.80,1,-1,-1,-1
1,4,1252.10,537.60,63.20,123.30,1,-1,-1,-1
2,1,1684.52,388.84,171.08,355.65,1,-1,-1,-1
2,2,260.43,454.05,106.07,259.85,1,-1,-1,-1
2,3,1293.21,458.27,73.65,204.16,1,-1,-1,-1
2,4,1254.67,522.63,60.75,138.67,1,-1,-1,-1
3,1,1681.90,384.33,171.62,359.17,1,-1,-1,-1
3,2,263.65,453.70,105.99,260.59,1,-1,-1,-1
3,3,1296.14,457.45,74.15,205.00,1,-1,-1,-1
3,4,1258.60,518.63,57.80,141.51,1,-1,-1,-1
4,1,1680.22,382.27,172.20,360.62,1,-1,-1,-1
4,2,265.93,451.07,106.22,262.04,1,-1,-1,-1
4,3,1299.30,457.38,73.77,205.19,1,-1,-1,-1
5,1,1678.76,384.05,172.40,360.79,1,-1,-1,-1
5,2,267.36,450.43,106.34,262.89,1,-1,-1,-1
5,3,1301.28,456.73,74.03,205.68,1,-1,-1,-1
6,1,1678.78,385.60,172.55,360.65,1,-1,-1,-1
6,2,268.29,450.31,107.04,263.18,1,-1,-1,-1
6,3,1302.99,456.27,74.59,205.89,1,-1,-1,-1
6,4,1265.20,519.00,56.11,141.98,1,-1,-1,-1
7,1,1677.75,387.26,171.56,360.62,1,-1,-1,-1
7,2,270.83,449.83,106.66,262.83,1,-1,-1,-1
7,3,1305.49,455.14,75.13,205.82,1,-1,-1,-1
7,4,1268.94,524.53,55.26,138.84,1,-1,-1,-1
8,1,1677.52,388.96,170.69,360.57,1,-1,-1,-1
8,2,272.74,448.64,106.36,263.36,1,-1,-1,-1
8,3,1307.07,454.59,76.00,205.85,1,-1,-1,-1
8,4,1272.93,527.89,54.80,136.80,1,-1,-1,-1
9,1,1677.27,390.05,170.24,360.91,1,-1,-1,-1
9,2,274.98,448.01,106.08,264.53,1,-1,-1,-1
9,3,1308.60,454.12,76.58,205.58,1,-1,-1,-1
9,4,1274.13,531.13,54.84,135.28,1,-1,-1,-1
10,1,1676.43,389.21,169.82,361.59,1,-1,-1,-1
10,2,276.84,446.26,105.76,266.05,1,-1,-1,-1
10,3,1310.17,453.56,77.41,205.97,1,-1,-1,-1
10,4,1275.49,532.75,55.19,134.08,1,-1,-1,-1
11,1,1675.43,388.22,169.92,362.48,1,-1,-1,-1
11,2,278.91,445.08,105.78,267.40,1,-1,-1,-1
11,3,1311.99,452.82,78.40,206.79,1,-1,-1,-1
11,4,1277.04,534.13,55.13,132.96,1,-1,-1,-1
12,1,1673.65,387.80,169.99,363.26,1,-1,-1,-1
12,2,281.33,443.54,105.04,268.57,1,-1,-1,-1
12,3,1313.37,452.60,79.27,206.91,1,-1,-1,-1
12,4,1278.78,535.67,55.21,132.00,1,-1,-1,-1
12,5,1.00,246.60,182.50,653.70,1,-1,-1,-1
13,1,1672.20,386.43,170.37,363.57,1,-1,-1,-1
13,2,284.04,443.17,105.49,268.83,1,-1,-1,-1
13,3,1315.04,452.49,79.64,206.91,1,-1,-1,-1
13,4,1280.74,536.82,55.41,131.25,1,-1,-1,-1
13,5,1.49,244.61,193.32,673.43,1,-1,-1,-1
14,1,1670.42,385.01,171.10,364.89,1,-1,-1,-1
14,2,286.52,442.15,105.71,268.86,1,-1,-1,-1
14,3,1316.87,452.22,79.66,207.13,1,-1,-1,-1
14,4,1282.96,537.83,55.36,130.87,1,-1,-1,-1
14,5,4.27,244.17,199.39,684.48,1,-1,-1,-1
15,1,1667.93,384.26,171.45,366.54,1,-1,-1,-1
15,2,289.00,442.42,106.29,268.28,1,-1,-1,-1
15,3,1318.49,452.29,79.67,207.15,1,-1,-1,-1
15,4,1285.94,538.30,55.32,130.75,1,-1,-1,-1
15,5,7.82,240.77,206.39,684.95,1,-1,-1,-1
16,1,1665.35,383.22,172.20,368.00,1,-1,-1,-1
16,2,291.57,442.90,106.70,267.71,1,-1,-1,-1
16,3,1320.11,452.60,79.49,207.40,1,-1,-1,-1
16,4,1288.74,538.29,55.08,130.99,1,-1,-1,-1
16,5,9.17,245.13,211.02,686.55,1,-1,-1,-1
17,1,1664.70,382.15,171.94,368.88,1,-1,-1,-1
17,2,293.87,443.59,106.98,267.23,1,-1,-1,-1
17,3,1321.79,452.83,79.11,207.46,1,-1,-1,-1
17,4,1290.88,538.43,54.86,131.05,1,-1,-1,-1
17,5,9.27,244.52,213.99,686.27,1,-1,-1,-1
18,1,1662.51,382.56,172.54,369.84,1,-1,-1,-1
18,2,297.01,444.25,106.36,266.63,1,-1,-1,-1
18,3,1323.59,453.28,78.79,207.49,1,-1,-1,-1
18,4,1292.85,538.37,54.84,131.03,1,-1,-1,-1
18,5,8.91,238.27,216.03,690.00,1,-1,-1,-1
19,1,1660.24,383.09,173.38,370.90,1,-1,-1,-1
19,2,300.24,444.83,105.66,265.90,1,-1,-1,-1
19,3,1325.20,453.70,78.59,207.73,1,-1,-1,-1
19,4,1294.72,537.86,54.77,131.12,1,-1,-1,-1
19,5,11.06,233.37,220.32,688.31,1,-1,-1,-1
20,1,1655.83,382.02,174.88,372.58,1,-1,-1,-1
20,2,303.84,445.18,105.11,265.29,1,-1,-1,-1
20,3,1326.89,454.16,78.14,207.88,1,-1,-1,-1
20,4,1296.66,537.62,54.62,131.26,1,-1,-1,-1
20,5,14.90,231.98,226.69,690.47,1,-1,-1,-1
21,1,1652.03,381.09,176.08,374.90,1,-1,-1,-1
21,2,307.35,445.75,104.41,264.58,1,-1,-1,-1
21,3,1328.29,454.49,77.61,207.90,1,-1,-1,-1
21,4,1298.20,537.52,54.48,131.17,1,-1,-1,-1
21,5,19.34,235.37,234.42,690.18,1,-1,-1,-1
22,1,1648.68,380.34,176.88,376.89,1,-1,-1,-1
22,2,310.44,447.17,103.56,263.72,1,-1,-1,-1
22,3,1329.24,454.89,77.19,207.86,1,-1,-1,-1
22,4,1299.66,537.43,54.34,131.10,1,-1,-1,-1
22,5,22.78,234.24,241.88,690.57,1,-1,-1,-1
23,1,1645.52,380.46,177.70,378.35,1,-1,-1,-1
23,2,312.96,448.01,103.28,262.62,1,-1,-1,-1
23,3,1330.33,455.15,76.79,207.75,1,-1,-1,-1
23,4,1301.10,537.44,54.56,131.03,1,-1,-1,-1
23,5,26.93,229.93,250.74,687.92,1,-1,-1,-1
24,1,1642.37,380.65,178.68,379.46,1,-1,-1,-1
24,2,314.69,448.23,102.96,262.17,1,-1,-1,-1
24,3,1331.23,455.35,76.66,207.61,1,-1,-1,-1
24,4,1302.37,537.02,54.51,130.70,1,-1,-1,-1
24,5,30.13,232.18,259.25,687.92,1,-1,-1,-1
25,1,1639.20,380.97,179.72,380.51,1,-1,-1,-1
25,2,315.99,447.95,102.92,262.26,1,-1,-1,-1
25,3,1332.00,455.46,76.55,207.83,1,-1,-1,-1
25,4,1303.74,536.88,54.46,130.52,1,-1,-1,-1
25,5,34.06,229.42,269.23,685.58,1,-1,-1,-1
26,1,1635.65,382.15,180.73,381.51,1,-1,-1,-1
26,2,318.71,444.40,101.76,264.52,1,-1,-1,-1
26,3,1332.52,455.30,76.36,207.72,1,-1,-1,-1
26,4,1304.72,536.68,54.65,130.72,1,-1,-1,-1
26,5,37.06,231.52,278.80,684.63,1,-1,-1,-1
27,1,1632.68,383.44,181.50,382.23,1,-1,-1,-1
27,2,319.99,441.70,101.42,266.51,1,-1,-1,-1
27,3,1332.83,455.08,76.24,207.61,1,-1,-1,-1
27,4,1305.49,536.48,54.86,130.85,1,-1,-1,-1
27,5,39.41,232.08,285.75,685.65,1,-1,-1,-1
27,6,1832.20,323.10,88.80,453.90,1,-1,-1,-1
28,1,1631.35,382.97,180.70,383.10,1,-1,-1,-1
28,3,1333.20,455.04,76.12,207.53,1,-1,-1,-1
28,4,1306.39,536.45,54.84,130.59,1,-1,-1,-1
28,5,44.32,231.94,293.04,683.81,1,-1,-1,-1
28,6,1823.27,317.31,97.35,452.90,1,-1,-1,-1
29,1,1629.22,381.93,180.08,383.77,1,-1,-1,-1
29,3,1333.44,455.15,75.98,207.39,1,-1,-1,-1
29,4,1307.11,536.63,54.86,130.29,1,-1,-1,-1
29,5,47.11,231.33,301.24,682.78,1,-1,-1,-1
29,6,1818.29,316.83,100.77,446.24,1,-1,-1,-1
30,1,1627.07,380.38,179.41,384.74,1,-1,-1,-1
30,3,1333.82,455.36,75.90,207.16,1,-1,-1,-1
30,4,1307.72,536.94,54.82,130.05,1,-1,-1,-1
30,5,48.85,229.89,311.36,681.68,1,-1,-1,-1
30,6,1814.79,312.17,103.31,451.42,1,-1,-1,-1
31,1,1625.36,378.99,178.78,386.16,1,-1,-1,-1
31,3,1334.30,455.52,75.85,207.09,1,-1,-1,-1
31,4,1308.53,537.09,54.39,129.72,1,-1,-1,-1
31,5,50.01,227.53,322.03,681.40,1,-1,-1,-1
31,6,1812.53,308.54,105.13,455.31,1,-1,-1,-1
32,1,1624.04,378.45,178.53,387.66,1,-1,-1,-1
32,3,1334.53,456.18,75.96,207.04,1,-1,-1,-1
32,4,1309.51,536.87,53.87,129.55,1,-1,-1,-1
32,5,50.46,225.80,332.03,681.13,1,-1,-1,-1
32,6,1810.46,307.20,106.77,457.86,1,-1,-1,-1
33,1,1622.72,376.38,177.79,389.86,1,-1,-1,-1
33,3,1334.84,456.13,76.02,207.45,1,-1,-1,-1
33,4,1310.70,535.10,53.46,130.22,1,-1,-1,-1
33,5,50.97,225.24,342.25,679.93,1,-1,-1,-1
33,6,1808.64,307.41,108.24,459.16,1,-1,-1,-1
34,1,1621.11,374.53,177.37,392.10,1,-1,-1,-1
34,3,1335.14,456.10,76.07,207.99,1,-1,-1,-1
34,5,51.58,224.58,352.79,678.85,1,-1,-1,-1
34,6,1806.37,306.00,109.92,460.82,1,-1,-1,-1
35,1,1618.63,373.37,177.40,394.45,1,-1,-1,-1
35,3,1335.68,456.05,76.18,208.76,1,-1,-1,-1
35,5,51.86,224.85,363.07,677.96,1,-1,-1,-1
35,6,1803.35,305.67,112.00,462.57,1,-1,-1,-1
36,1,1616.81,373.15,176.67,395.48,1,-1,-1,-1
36,3,1336.06,456.23,76.18,209.43,1,-1,-1,-1
36,5,51.79,225.66,373.01,677.29,1,-1,-1,-1
36,6,1801.25,304.34,113.67,464.74,1,-1,-1,-1
37,1,1614.93,372.95,176.44,397.00,1,-1,-1,-1
37,3,1336.42,456.43,76.24,209.97,1,-1,-1,-1
37,5,54.42,224.87,380.78,676.77,1,-1,-1,-1
37,6,1799.11,304.76,115.37,466.12,1,-1,-1,-1
38,1,1613.00,372.91,176.00,398.47,1,-1,-1,-1
38,3,1336.68,456.53,76.33,210.49,1,-1,-1,-1
38,5,59.33,227.62,389.66,674.52,1,-1,-1,-1
38,6,1797.34,305.53,116.91,467.25,1,-1,-1,-1
39,1,1611.02,373.28,176.57,400.62,1,-1,-1,-1
39,3,1336.97,456.68,76.48,210.99,1,-1,-1,-1
39,5,66.08,230.14,394.35,672.76,1,-1,-1,-1
39,6,1795.59,306.52,118.43,468.45,1,-1,-1,-1
40,1,1609.59,373.51,176.72,402.62,1,-1,-1,-1
40,3,1337.49,456.82,76.62,211.30,1,-1,-1,-1
40,5,77.17,231.90,398.15,671.34,1,-1,-1,-1
40,6,1793.81,307.34,119.99,469.28,1,-1,-1,-1
41,1,1608.48,374.16,176.92,404.55,1,-1,-1,-1
41,3,1338.06,456.91,76.76,211.54,1,-1,-1,-1
41,5,94.36,234.60,396.69,668.37,1,-1,-1,-1
41,6,1792.45,308.49,121.33,469.69,1,-1,-1,-1
42,1,1606.70,374.82,177.62,406.37,1,-1,-1,-1
42,3,1338.58,456.95,76.97,211.71,1,-1,-1,-1
42,5,113.52,236.32,393.42,665.97,1,-1,-1,-1
42,6,1790.99,309.49,122.73,470.11,1,-1,-1,-1
43,1,1604.11,374.50,178.34,408.28,1,-1,-1,-1
43,3,1339.13,457.05,77.16,211.76,1,-1,-1,-1
43,5,136.96,236.36,387.46,665.53,1,-1,-1,-1
43,6,1788.83,310.54,124.53,470.52,1,-1,-1,-1
44,1,1602.73,373.78,178.44,409.73,1,-1,-1,-1
44,3,1339.61,457.08,77.35,211.80,1,-1,-1,-1
44,5,162.45,238.55,379.30,663.74,1,-1,-1,-1
44,6,1787.42,312.01,125.93,471.57,1,-1,-1,-1
45,1,1600.41,372.74,179.12,411.37,1,-1,-1,-1
45,3,1340.14,457.11,77.60,211.87,1,-1,-1,-1
45,5,190.09,237.87,369.10,660.82,1,-1,-1,-1
45,6,1785.92,312.65,127.40,472.74,1,-1,-1,-1
46,1,1597.99,371.31,180.49,413.29,1,-1,-1,-1
46,3,1340.59,457.07,77.84,211.98,1,-1,-1,-1
46,5,216.83,236.57,360.92,657.41,1,-1,-1,-1
46,6,1784.85,312.53,128.62,474.44,1,-1,-1,-1
47,1,1595.98,371.20,181.21,415.31,1,-1,-1,-1
47,3,1341.08,457.01,78.10,212.09,1,-1,-1,-1
47,5,241.53,236.98,353.72,653.81,1,-1,-1,-1
47,6,1783.86,311.46,129.81,475.94,1,-1,-1,-1
48,1,1592.92,368.50,181.83,417.44,1,-1,-1,-1
48,3,1341.49,456.88,78.30,212.18,1,-1,-1,-1
48,5,265.45,236.03,348.65,650.25,1,-1,-1,-1
48,6,1783.09,310.07,130.85,477.60,1,-1,-1,-1
49,1,1589.58,367.61,183.01,419.01,1,-1,-1,-1
49,3,1341.58,457.06,78.64,212.18,1,-1,-1,-1
49,5,289.14,237.60,344.43,645.84,1,-1,-1,-1
49,6,1782.31,308.17,131.90,479.89,1,-1,-1,-1
50,1,1585.98,366.44,184.33,421.03,1,-1,-1,-1
50,3,1341.92,456.89,78.85,212.33,1,-1,-1,-1
50,5,312.73,238.48,342.11,642.44,1,-1,-1,-1
50,6,1781.45,306.08,132.98,482.91,1,-1,-1,-1
51,1,1583.69,364.61,184.85,423.33,1,-1,-1,-1
51,3,1342.17,456.69,79.08,212.45,1,-1,-1,-1
51,5,335.98,241.21,340.09,640.28,1,-1,-1,-1
51,6,1780.59,303.90,134.06,486.11,1,-1,-1,-1
52,1,1580.92,364.23,185.41,425.53,1,-1,-1,-1
52,3,1342.41,456.54,79.28,212.58,1,-1,-1,-1
52,5,356.62,242.65,338.36,638.66,1,-1,-1,-1
52,6,1779.47,302.10,135.27,488.72,1,-1,-1,-1
53,1,1576.34,363.35,187.56,427.81,1,-1,-1,-1
53,3,1342.62,456.38,79.41,212.66,1,-1,-1,-1
53,5,375.66,244.67,337.49,635.57,1,-1,-1,-1
53,6,1778.23,300.47,136.54,491.47,1,-1,-1,-1
54,1,1573.21,363.90,188.59,429.93,1,-1,-1,-1
54,3,1342.75,456.22,79.56,212.82,1,-1,-1,-1
54,5,392.10,246.50,337.24,632.05,1,-1,-1,-1
54,6,1776.87,299.03,137.88,494.24,1,-1,-1,-1
55,1,1569.42,364.51,189.50,431.04,1,-1,-1,-1
55,3,1342.86,456.07,79.69,212.96,1,-1,-1,-1
55,5,409.22,246.76,336.84,628.95,1,-1,-1,-1
55,6,1775.61,297.38,139.17,496.91,1,-1,-1,-1
56,1,1565.63,365.10,190.28,432.51,1,-1,-1,-1
56,3,1342.87,455.97,79.79,213.05,1,-1,-1,-1
56,5,425.93,248.46,334.13,625.58,1,-1,-1,-1
56,6,1774.32,296.10,140.46,499.78,1,-1,-1,-1
56,7,381.90,414.60,111.70,311.40,1,-1,-1,-1
57,1,1561.66,366.54,191.73,433.79,1,-1,-1,-1
57,3,1342.90,455.84,79.89,213.15,1,-1,-1,-1
57,5,443.61,248.97,330.18,623.03,1,-1,-1,-1
57,6,1772.62,295.45,142.00,502.31,1,-1,-1,-1
57,7,378.47,436.35,119.06,279.31,1,-1,-1,-1
58,1,1555.59,366.63,193.09,435.10,1,-1,-1,-1
58,3,1342.86,455.74,79.97,213.19,1,-1,-1,-1
58,5,462.41,249.41,324.08,619.10,1,-1,-1,-1
58,6,1770.23,294.77,143.94,504.80,1,-1,-1,-1
58,7,373.74,439.21,117.98,274.99,1,-1,-1,-1
59,1,1549.08,365.71,194.68,437.04,1,-1,-1,-1
59,3,1342.81,455.73,80.10,213.37,1,-1,-1,-1
59,5,481.80,247.29,316.61,616.17,1,-1,-1,-1
59,6,1767.32,294.68,146.19,506.68,1,-1,-1,-1
59,7,371.97,437.67,118.94,275.13,1,-1,-1,-1
60,1,1542.77,365.25,195.33,437.89,1,-1,-1,-1
60,3,1342.71,455.66,80.18,213.45,1,-1,-1,-1
60,5,502.14,247.37,309.71,610.58,1,-1,-1,-1
60,6,1763.31,296.43,149.12,508.50,1,-1,-1,-1
60,7,369.76,436.42,119.49,275.07,1,-1,-1,-1
61,1,1535.84,362.91,196.90,440.37,1,-1,-1,-1
61,3,1342.57,455.65,80.28,213.58,1,-1,-1,-1
61,5,521.45,247.37,304.16,607.38,1,-1,-1,-1
61,6,1759.67,295.84,151.90,511.24,1,-1,-1,-1
61,7,369.68,435.40,119.86,274.58,1,-1,-1,-1
61,8,204.70,472.70,94.30,233.70,1,-1,-1,-1
62,1,1530.06,359.48,198.01,442.60,1,-1,-1,-1
62,3,1342.45,455.58,80.37,213.67,1,-1,-1,-1
62,5,540.90,245.22,299.68,606.00,1,-1,-1,-1
62,6,1757.17,295.00,154.08,513.61,1,-1,-1,-1
62,7,372.03,434.04,119.37,274.72,1,-1,-1,-1
62,8,203.96,468.43,97.66,237.97,1,-1,-1,-1
63,1,1522.96,357.31,199.58,445.40,1,-1,-1,-1
63,3,1342.28,455.61,80.37,213.70,1,-1,-1,-1
63,5,560.13,245.82,296.80,602.27,1,-1,-1,-1
63,6,1754.81,293.97,156.21,515.81,1,-1,-1,-1
63,7,376.44,432.95,118.18,274.34,1,-1,-1,-1
63,8,203.78,465.20,99.45,240.14,1,-1,-1,-1
64,1,1516.66,355.51,200.72,448.21,1,-1,-1,-1
64,3,1342.16,455.56,80.40,213.77,1,-1,-1,-1
64,5,578.15,247.46,294.93,598.70,1,-1,-1,-1
64,6,1751.73,293.08,158.78,518.74,1,-1,-1,-1
64,7,381.82,435.77,116.03,272.84,1,-1,-1,-1
64,8,206.15,463.65,98.75,239.47,1,-1,-1,-1
65,1,1510.36,353.74,201.93,450.81,1,-1,-1,-1
65,3,1342.06,455.52,80.42,213.83,1,-1,-1,-1
65,5,597.04,250.13,293.34,595.48,1,-1,-1,-1
65,6,1748.16,291.85,161.68,521.84,1,-1,-1,-1
65,7,387.81,435.00,114.69,273.48,1,-1,-1,-1
65,8,209.39,465.76,98.05,239.23,1,-1,-1,-1
66,1,1506.18,352.74,202.73,453.46,1,-1,-1,-1
66,3,1341.94,455.54,80.42,213.77,1,-1,-1,-1
66,5,613.58,253.63,292.58,591.21,1,-1,-1,-1
66,6,1744.73,290.15,164.55,524.80,1,-1,-1,-1
66,7,393.14,434.89,113.42,273.62,1,-1,-1,-1
66,8,215.42,467.49,97.42,239.39,1,-1,-1,-1
67,1,1503.21,351.58,203.04,456.14,1,-1,-1,-1
67,3,1341.82,455.59,80.45,213.75,1,-1,-1,-1
67,5,629.66,256.23,291.54,588.32,1,-1,-1,-1
67,6,1741.35,288.67,167.43,527.87,1,-1,-1,-1
67,7,397.49,434.37,112.96,274.16,1,-1,-1,-1
67,8,221.09,468.95,97.07,239.44,1,-1,-1,-1
68,1,1500.24,350.62,203.17,458.08,1,-1,-1,-1
68,3,1341.73,455.56,80.43,213.67,1,-1,-1,-1
68,5,645.58,259.05,289.65,583.80,1,-1,-1,-1
68,6,1737.21,287.21,170.79,531.18,1,-1,-1,-1
68,7,402.14,435.32,112.63,273.61,1,-1,-1,-1
