1,1,1596.50,420.30,42.00,109.00,1,-1,-1,-1
1,2,1229.50,411.60,43.20,119.00,1,-1,-1,-1
1,3,1479.90,418.80,74.00,176.60,1,-1,-1,-1
1,4,680.80,417.00,67.80,196.90,1,-1,-1,-1
1,5,1113.90,416.00,31.50,82.70,1,-1,-1,-1
1,6,1369.70,390.10,78.90,234.10,1,-1,-1,-1
1,7,471.80,429.00,73.00,179.00,1,-1,-1,-1
1,8,1173.80,418.50,35.80,104.20,1,-1,-1,-1
1,9,585.50,432.30,57.50,173.50,1,-1,-1,-1
1,10,730.50,420.80,56.70,177.90,1,-1,-1,-1
1,11,397.90,432.30,28.90,71.50,1,-1,-1,-1
1,12,547.80,437.60,60.10,168.80,1,-1,-1,-1
1,13,860.90,431.90,22.50,72.70,1,-1,-1,-1
1,14,637.20,432.50,48.40,136.00,1,-1,-1,-1
1,15,812.50,428.70,21.90,64.40,1,-1,-1,-1
2,1,1590.57,421.83,42.45,109.91,1,-1,-1,-1
2,2,1221.04,412.30,44.65,114.82,1,-1,-1,-1
2,3,1473.51,420.73,72.91,175.42,1,-1,-1,-1
2,4,671.03,411.04,75.26,198.72,1,-1,-1,-1
2,5,1107.77,416.13,33.95,81.25,1,-1,-1,-1
2,6,1367.43,390.47,76.81,229.01,1,-1,-1,-1
2,7,466.25,427.54,73.00,179.55,1,-1,-1,-1
2,8,1165.57,421.73,37.80,101.11,1,-1,-1,-1
2,9,586.45,426.41,56.50,177.05,1,-1,-1,-1
2,10,720.18,417.87,58.61,181.08,1,-1,-1,-1
2,11,396.19,428.99,28.26,70.59,1,-1,-1,-1
2,12,543.05,434.61,62.55,170.53,1,-1,-1,-1
2,13,857.01,432.45,21.86,71.79,1,-1,-1,-1
2,15,808.42,430.89,21.63,60.13,1,-1,-1,-1
2,16,838.90,427.90,27.70,70.20,1,-1,-1,-1
3,1,1583.72,422.30,42.43,108.71,1,-1,-1,-1
3,2,1212.44,412.32,44.68,116.44,1,-1,-1,-1
3,3,1464.22,420.14,75.06,176.80,1,-1,-1,-1
3,4,664.79,411.56,75.52,199.24,1,-1,-1,-1
3,5,1103.71,418.75,33.64,80.65,1,-1,-1,-1
3,6,1364.20,392.11,76.37,227.62,1,-1,-1,-1
3,7,458.52,427.88,74.01,181.10,1,-1,-1,-1
3,8,1156.17,421.58,39.28,103.98,1,-1,-1,-1
3,9,580.23,423.66,57.31,177.31,1,-1,-1,-1
3,11,387.87,432.51,27.99,68.73,1,-1,-1,-1
3,12,536.55,433.73,63.92,171.95,1,-1,-1,-1
3,13,848.46,432.64,21.83,70.89,1,-1,-1,-1
3,15,812.89,430.69,21.52,61.65,1,-1,-1,-1
3,17,760.60,431.40,23.10,69.70,1,-1,-1,-1
3,18,781.00,427.60,21.40,64.00,1,-1,-1,-1
3,19,825.90,425.00,23.00,71.40,1,-1,-1,-1
4,1,1579.04,423.38,41.80,108.05,1,-1,-1,-1
4,2,1204.81,412.63,45.01,117.31,1,-1,-1,-1
4,3,1457.12,421.88,74.88,177.98,1,-1,-1,-1
4,4,658.41,410.04,78.11,201.98,1,-1,-1,-1
4,5,1098.08,419.98,33.00,82.34,1,-1,-1,-1
4,6,1361.23,398.88,77.20,226.92,1,-1,-1,-1
4,7,453.10,428.15,74.76,180.91,1,-1,-1,-1
4,8,1150.03,421.36,40.18,105.73,1,-1,-1,-1
4,9,575.97,422.70,57.57,178.95,1,-1,-1,-1
4,11,377.98,431.24,28.06,70.16,1,-1,-1,-1
4,12,528.06,433.57,65.68,173.12,1,-1,-1,-1
4,13,839.61,433.08,22.35,71.05,1,-1,-1,-1
4,18,788.53,425.51,21.40,66.00,1,-1,-1,-1
4,19,821.02,431.02,22.45,66.40,1,-1,-1,-1
5,1,1572.61,428.05,42.18,107.83,1,-1,-1,-1
5,2,1198.34,413.94,45.89,117.92,1,-1,-1,-1
5,3,1447.49,424.16,74.30,178.11,1,-1,-1,-1
5,4,650.36,413.00,79.60,203.23,1,-1,-1,-1
5,5,1093.47,422.80,32.88,82.41,1,-1,-1,-1
5,6,1357.90,402.07,78.42,229.72,1,-1,-1,-1
5,7,447.02,429.74,74.14,180.80,1,-1,-1,-1
5,8,1143.31,424.05,40.08,106.02,1,-1,-1,-1
5,9,570.72,425.53,58.34,177.57,1,-1,-1,-1
5,11,366.72,431.17,27.94,70.43,1,-1,-1,-1
5,12,522.05,433.79,66.04,174.22,1,-1,-1,-1
5,13,833.46,435.05,22.31,70.96,1,-1,-1,-1
5,15,819.45,437.53,21.91,62.63,1,-1,-1,-1
5,20,728.30,442.30,25.50,69.50,1,-1,-1,-1
5,21,744.50,437.00,22.30,61.50,1,-1,-1,-1
5,22,778.10,434.20,21.20,60.50,1,-1,-1,-1
6,1,1567.17,431.26,42.18,107.64,1,-1,-1,-1
6,2,1193.18,414.67,46.25,117.95,1,-1,-1,-1
6,3,1441.61,425.39,73.43,177.59,1,-1,-1,-1
6,4,644.26,415.60,80.60,203.76,1,-1,-1,-1
6,5,1089.91,422.42,32.82,83.32,1,-1,-1,-1
6,6,1356.70,403.87,79.47,230.65,1,-1,-1,-1
